2.500000000000000000e+01 2.500000000000000000e+01 5.000067850229999999e-01 -8.997030342249999757e-01 2.141264585058993205e-04 3.044572180712560965e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.999763768100000116e-01 8.998002874249999561e-01 1.461231612654583542e-04 9.535625151756828776e-05
2.500000000000000000e+01 2.500000000000000000e+01 4.999809066820000147e-01 -8.996478620200000220e-01 4.693154567848322237e-04 3.072186414341594209e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.999710053409999744e-01 8.997408021910000553e-01 3.186590428498436815e-04 2.201237193161333973e-04
2.500000000000000000e+01 2.500000000000000000e+01 5.559618062569999912e-05 -7.997388439200000532e-01 2.935076994431467189e-04 8.015394348398416358e-04
2.500000000000000000e+01 2.500000000000000000e+01 -1.010408128440000029e-04 7.997591077019999828e-01 4.535938890703468764e-04 3.914512158311085361e-04
2.500000000000000000e+01 2.500000000000000000e+01 4.000026132380000154e-01 -7.998326983850000405e-01 2.357204208725307551e-04 2.737812032929859743e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.706841778459999737e-01 -7.934488443239999800e-01 3.491004756132993158e-04 2.742898561647945290e-03
2.500000000000000000e+01 2.500000000000000000e+01 4.000113541060000277e-01 7.999073959089999519e-01 3.857825921829532686e-04 3.892192431244798057e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.000014214750000074e-01 7.999160962719999990e-01 2.020640141522401254e-04 1.146634680786040171e-04
2.500000000000000000e+01 2.500000000000000000e+01 4.000412087690000118e-01 7.999245528189999899e-01 6.935807831477685962e-04 6.773246075142531865e-04
2.500000000000000000e+01 2.500000000000000000e+01 3.999605787409999946e-01 -7.998584141800000324e-01 4.054034513588395533e-04 2.790977914353078211e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.000023341300000257e-01 -7.998607893210000208e-01 2.508522499372290381e-04 2.559486316748771015e-03
2.500000000000000000e+01 2.500000000000000000e+01 -3.999573746399999741e-01 7.998980735399999764e-01 4.989266520660255375e-04 3.157353433891670752e-04
2.500000000000000000e+01 2.500000000000000000e+01 -3.999744203710000057e-01 -7.998290922859999652e-01 2.467767561546683227e-04 2.310906366626336653e-03
2.500000000000000000e+01 2.500000000000000000e+01 1.355617515539999929e-01 7.266329886250000314e-01 4.421886366571270714e-04 3.716101370673381395e-04
2.500000000000000000e+01 2.500000000000000000e+01 -4.198396037509999901e-01 6.965692875979999643e-01 6.339660871173865685e-04 3.572914549158793043e-04
2.500000000000000000e+01 2.500000000000000000e+01 7.311866695359999779e-01 7.937273535129999447e-01 2.142596034129321415e-03 2.117710674182915736e-03
