3.931901891351644736e+03 -1.739573898688155532e+04 3.132373245528860025e+03 3.439587212847580668e+05 -1.216279780546709895e+06 -7.069690649131903774e+04 1.384013863586370368e+06 -3.966048402728552930e+06 -6.001829089157880662e+04 8.034817368830862688e+05 -2.091768504669463262e+06
-4.010541037014788162e+04 1.122531710333199590e+05 2.356168047148083861e+04 -3.476293832959560212e+06 1.137556824232081138e+07 7.543205827505241614e+05 -1.308372887841743976e+07 3.644740381779071689e+07 5.962279557851878926e+05 -7.427908649502254091e+06 1.892852285041695833e+07
8.320839348693648935e+04 -1.912376462078961486e+05 -2.109162672042828926e+05 8.717890043696897104e+06 -2.691529274397858232e+07 -1.989003210213616723e+06 3.088785310064550489e+07 -8.390721842637033761e+07 -1.453475318241633940e+06 1.706404593273928016e+07 -4.274843603085722029e+07
8.149832419578323384e-01 2.574757017091723998e+00 1.161025011910194360e+00 -2.362775491466816202e+00 6.771036608473737672e+00 7.570738675486151648e-01 -2.725697316763143530e+00 7.114033374766277618e+00 1.766938171131896274e-01 -7.978678340828057047e-01 2.116240372082881738e+00
6.927336331099246194e-03 3.020447194671318364e-02 6.308090746130552880e-03 -1.207361887759160757e-01 2.627211983392456762e-01 3.415153377092946911e-03 -1.077983136742521608e-01 2.709830995996506120e-01 7.374199996740364842e-04 -2.749581508476515654e-02 7.331566081685350622e-02
1.010337160480894614e+00 8.993121994674462341e-04 2.839497926390086580e-01 -4.049723438668964448e+00 1.320789693424613453e+01 1.039626755010386455e-01 -7.025164404471818003e+00 2.478461056273218333e+01 3.093203668397458486e-02 -2.692383694106938119e+00 9.609424795158512111e+00
1.308186725205074286e+00 -5.537729595924353182e-03 -6.782925919557863947e-02 -6.689851670097263225e-01 3.403138483538988179e+00 -5.296571503956483407e-02 -9.923749730908755229e-01 4.820703314206602030e+00 -6.134140840424759898e-03 -3.842933207896623848e-01 1.756171961582305707e+00
2.096551999295542828e+03 1.463749316826155109e+03 1.312549328609851955e+03 1.830733001708212032e+04 -4.353414407461069641e+04 -8.332889543511113288e+02 3.204731997183186832e+04 -1.086094503752085730e+05 4.522513639811220969e+02 8.353439546391713520e+03 -4.453132500373219955e+04
-1.011389347199164513e+04 -4.463059688387135975e+04 -6.541433464219642701e+03 -2.669622864873095532e+05 6.863333144873795100e+05 3.405718358142031775e+03 -4.374635790617885650e+05 1.631619623038045596e+06 -7.463520350061441604e+03 -1.145988424857536447e+05 6.744303637562772492e+05
2.293401948913943852e+04 2.309649048341271118e+05 1.496080155938837197e+04 1.194023276543217245e+06 -3.104146911792362109e+06 -3.038137351463632513e+03 1.872278749606887577e+06 -7.311430211760114878e+06 4.272489948579824704e+04 4.674054679509166162e+05 -3.064468276599663775e+06
-1.462166830210582339e+04 -3.778085505540028680e+05 -9.608720080929244432e+03 -1.710862898235682864e+06 4.332998944411504082e+06 -2.236614467837475968e+04 -2.501904664450617507e+06 1.027258920691965148e+07 -8.537892502871438046e+04 -5.700706593021107838e+05 4.397212044411344454e+06
9.789747327985584491e+01 -4.265973087748921699e+01 1.534842103790491308e+02 -1.417062076076895437e+03 2.752861414366502231e+03 1.387406469558648894e+02 -1.433658507513587892e+03 2.857741895243076215e+03 4.102510946737612585e+01 -4.236807379746389870e+02 8.503594335657171541e+02
-3.282404574403536834e+00 -9.051076641300040748e+00 -1.242238821197648768e+01 5.544757877606222252e+01 -1.060638533706170819e+02 -1.194390377133854031e+01 7.688022884966059678e+01 -1.552788686043847122e+02 -3.413902587930853549e+00 2.556094525115236493e+01 -5.441809129524830269e+01
-2.515114919819331707e-05 1.975079596317602841e-05 -1.837479528189279725e-05 2.188519572180353204e-05 8.249969853410707400e-05 7.158198122072949116e-06 -5.576947345911073751e-05 1.914446431544164755e-04 5.446580616123492814e-06 -3.221073870763685410e-05 7.973425887105105271e-05
4.331514709695348131e+01 6.386332679188080874e+02 -3.285768747216059182e+01 2.415893826937031463e+03 -5.766875169379176441e+03 -6.185459307173840671e+01 2.953967762459948062e+03 -8.986290575914968940e+03 -2.157143577976204440e+01 9.812158224673427185e+02 -3.239566489593028564e+03
-7.019348240081958734e-02 -1.626887721802384723e-01 -1.873305741965267113e-01 1.137710392827500083e+00 -2.834165655993539978e+00 -1.712965964505839267e-01 1.721533910551387825e+00 -4.537162364702405526e+00 -4.999202560694734204e-02 6.059294189999760993e-01 -1.683223360715528694e+00
9.598888704995271581e+00 -3.970288406611408050e+02 1.620180601336919679e+01 -1.575416485002177978e+03 3.599771993674595251e+03 2.709360919426782388e+01 -1.785444552153665427e+03 5.154604613851141039e+03 1.117545452319752464e+01 -5.779428352499293169e+02 1.808447287407288059e+03
-2.989497437646159925e-02 1.402170183626584077e+00 -7.355965349179782731e-02 8.337215802717441449e-01 2.240011076951557711e-01 -5.520349616621583744e-02 5.667053462172239042e-01 7.186890377236736516e-01 -1.550737412817797603e-02 1.575045825123561893e-01 2.107686462405176930e-01
9.974420807437405223e-01 -7.884449790577056916e-03 -5.904693673365982859e-02 1.395869682623986474e+00 -4.516627621464247788e+00 -5.585336796848972690e-02 1.751667554853814091e+00 -5.990197331170441508e+00 -1.794534673096009544e-02 5.965077298436440856e-01 -2.060891863536902235e+00
