3.931898099594109681e+03 -1.739575824305294009e+04 3.132375489368156650e+03 3.439657115461024805e+05 -1.216256997095159953e+06 -7.069798200771765551e+04 1.383909225681245094e+06 -3.966272391230526380e+06 -6.001753903787652234e+04 8.035145180500908755e+05 -2.091711297882594401e+06
-4.010547313607584510e+04 1.122530226709638373e+05 2.356169513177082626e+04 -3.476185118469193112e+06 1.137592627637075819e+07 7.543138959179305239e+05 -1.308470837393997610e+07 3.644467536056665331e+07 5.962262008218870033e+05 -7.427804461954193190e+06 1.892895630901450291e+07
8.320835890882642707e+04 -1.912377216992335743e+05 -2.109162666528256668e+05 8.717967265538116917e+06 -2.691495875060303882e+07 -1.988979132210392039e+06 3.088811052268756554e+07 -8.390857034457309544e+07 -1.453503869930001441e+06 1.706350822519794479e+07 -4.274868923735263199e+07
8.149839838422430205e-01 2.574755578727132121e+00 1.161019641952182324e+00 -2.362777317225103424e+00 6.771038468567813773e+00 7.570783440583682689e-01 -2.725689552732485144e+00 7.114038236488600120e+00 1.766934128923384473e-01 -7.978691071302934645e-01 2.116239136882645422e+00
6.927402614448417532e-03 3.020474235539612889e-02 6.308024433355061654e-03 -1.207412984803973161e-01 2.627159980694516173e-01 3.415177338655468828e-03 -1.077933921719794463e-01 2.709896606521949858e-01 7.374185949932430357e-04 -2.749621001249736088e-02 7.331507953849301928e-02
1.010344383072369068e+00 8.993122007195010091e-04 2.839491183814741304e-01 -4.049752888988258803e+00 1.320782835564820346e+01 1.039627846729218041e-01 -7.025059365436933767e+00 2.478489176941339522e+01 3.093202477209217732e-02 -2.692402361378086972e+00 9.609374549424806844e+00
1.308161624065960371e+00 -5.537729694549235748e-03 -6.782917953790192078e-02 -6.689835004653856831e-01 3.403147945798856711e+00 -5.296577366052523939e-02 -9.923793135133583965e-01 4.820681245914303581e+00 -6.134139871420745717e-03 -3.842925340284232827e-01 1.756175437566240838e+00
2.096551999295542828e+03 1.463749316826155109e+03 1.312549328609851955e+03 1.830733001708212032e+04 -4.353414407461069641e+04 -8.332889543511113288e+02 3.204731997183186832e+04 -1.086094503752085730e+05 4.522513639811220969e+02 8.353439546391713520e+03 -4.453132500373219955e+04
-1.011401361912590801e+04 -4.463084731199344242e+04 -6.541321212249679775e+03 -2.669632783491809387e+05 6.863231110142659163e+05 3.405639547007719557e+03 -4.375003068032201845e+05 1.631836953166577965e+06 -7.462656176952837995e+03 -1.145855921170869988e+05 6.744002573203684296e+05
2.293376970807731777e+04 2.309622269463358098e+05 1.496105103290215266e+04 1.193977202275483869e+06 -3.104277935947704595e+06 -3.038165679928146801e+03 1.872100979827899486e+06 -7.308943628681737930e+06 4.273810236014673865e+04 4.674991500872831093e+05 -3.064876646392012015e+06
-1.462169802723678367e+04 -3.778106035237304750e+05 -9.608687789581936158e+03 -1.710924439064781647e+06 4.332884658384009264e+06 -2.236666397617962502e+04 -2.501925031179840676e+06 1.027464713679563813e+07 -8.536049220924197289e+04 -5.700269647705953103e+05 4.396826227517204359e+06
9.789747327985584491e+01 -4.265973087748921699e+01 1.534842103790491308e+02 -1.417062076076895437e+03 2.752861414366502231e+03 1.387406469558648894e+02 -1.433658507513587892e+03 2.857741895243076215e+03 4.102510946737612585e+01 -4.236807379746389870e+02 8.503594335657171541e+02
-3.282739101933769721e+00 -9.051440686073792818e+00 -1.241508133754176058e+01 5.547310559184728618e+01 -1.060500351754985644e+02 -1.195328073594608398e+01 7.680511786230189841e+01 -1.553332916545847979e+02 -3.412912920608009770e+00 2.557252336192567554e+01 -5.440790739091721662e+01
-2.515684242674540150e-05 1.975020648744120903e-05 -1.837051874279044112e-05 2.188635991258941683e-05 8.250252397243385883e-05 7.157355213077697830e-06 -5.578019163389537528e-05 1.914203850974675934e-04 5.447172640445380068e-06 -3.220605753975064323e-05 7.974021880777259260e-05
4.331514709695348131e+01 6.386332679188080874e+02 -3.285768747216059182e+01 2.415893826937031463e+03 -5.766875169379176441e+03 -6.185459307173840671e+01 2.953967762459948062e+03 -8.986290575914968940e+03 -2.157143577976204440e+01 9.812158224673427185e+02 -3.239566489593028564e+03
-7.020232239424141485e-02 -1.626982272470839097e-01 -1.872503426229472356e-01 1.138321876528386678e+00 -2.833409526732024730e+00 -1.713802096643393114e-01 1.719742010964494749e+00 -4.539734862284125150e+00 -4.998339919497184203e-02 6.062082984548859965e-01 -1.682767981746483121e+00
9.598803009273133569e+00 -3.970558270601392792e+02 1.620213455095188948e+01 -1.574812995896533266e+03 3.600357457984011489e+03 2.709241346747060675e+01 -1.786496296070856488e+03 5.152896372302264353e+03 1.117571202822914422e+01 -5.777989450119521280e+02 1.808732682806524053e+03
-2.989486850819736766e-02 1.402212983140193936e+00 -7.356051710531963383e-02 8.337000817411224229e-01 2.240008199932311539e-01 -5.520286125773681690e-02 5.667188168495163048e-01 7.186932555838426717e-01 -1.550743782977351617e-02 1.575032181479618376e-01 2.107681537565296026e-01
9.974391756354169525e-01 -7.884449735592208644e-03 -5.904689722291325132e-02 1.395871682451361062e+00 -4.516630675094163827e+00 -5.585343378851363727e-02 1.751657533178928805e+00 -5.990210053744513985e+00 -1.794533635447878236e-02 5.965098156142957242e-01 -2.060887853127796987e+00
