3.931901104765855052e+03 -1.739574375338606114e+04 3.132375044529628667e+03 3.439636724222438643e+05 -1.216264092806705507e+06 -7.069801510948425857e+04 1.383924366294145118e+06 -3.966226916755471844e+06 -6.001743200970666658e+04 8.035118257772979559e+05 -2.091720916097212816e+06
-4.010539129790754669e+04 1.122531806806930399e+05 2.356168892407600651e+04 -3.476238603325820994e+06 1.137576411543412879e+07 7.543124031142913736e+05 -1.308437097433134727e+07 3.644567537821846455e+07 5.962293015094120055e+05 -7.427859438620710745e+06 1.892875090704165772e+07
8.320845060571029899e+04 -1.912376022902200930e+05 -2.109163899449305609e+05 8.717881023974547163e+06 -2.691519471232131124e+07 -1.988982543665002100e+06 3.088858109603156149e+07 -8.390719482973471284e+07 -1.453498673569872277e+06 1.706343813998598978e+07 -4.274896151098772883e+07
8.149848034920446072e-01 2.574757197238436657e+00 1.161018941032995855e+00 -2.362778022678618139e+00 6.771036811053479987e+00 7.570785069783103616e-01 -2.725688829178902317e+00 7.114039808140136145e+00 1.766934066725661667e-01 -7.978691648123291680e-01 2.116239001327192337e+00
6.927393110398033169e-03 3.020470281977338106e-02 6.308028676384007209e-03 -1.207409671467824935e-01 2.627163428309342574e-01 3.415176435596846156e-03 -1.077935868361492022e-01 2.709893898838784954e-01 7.374186303205565928e-04 -2.749619910501949205e-02 7.331509683355433293e-02
1.010342226251988107e+00 8.993122003249837994e-04 2.839492027646352557e-01 -4.049749033099009132e+00 1.320783774017859180e+01 1.039627765954686811e-01 -7.025067697296115909e+00 2.478486809938516089e+01 3.093202537833182261e-02 -2.692401305549205759e+00 9.609377647195961103e+00
1.308165512854789103e+00 -5.537729679014672529e-03 -6.782918524473539879e-02 -6.689836206900456883e-01 3.403147247312768631e+00 -5.296577106016103070e-02 -9.923791143855608121e-01 4.820682300815319898e+00 -6.134139901497050011e-03 -3.842925602306950239e-01 1.756175313505724089e+00
2.096551999295542828e+03 1.463749316826155109e+03 1.312549328609851955e+03 1.830733001708212032e+04 -4.353414407461069641e+04 -8.332889543511113288e+02 3.204731997183186832e+04 -1.086094503752085730e+05 4.522513639811220969e+02 8.353439546391713520e+03 -4.453132500373219955e+04
-1.011865450899919051e+04 -4.464017949493787455e+04 -6.540656826964815991e+03 -2.668554598624604405e+05 6.863728180052174721e+05 3.405646561270004895e+03 -4.374585135440259473e+05 1.632063314279095503e+06 -7.463179192305167817e+03 -1.146010302184069587e+05 6.743126718987575732e+05
2.292173885632920064e+04 2.308361667182242090e+05 1.496282796954699552e+04 1.195082342153685633e+06 -3.103749919706291519e+06 -3.038164430065699889e+03 1.872421331317858770e+06 -7.306776004504753277e+06 4.272982164527723216e+04 4.673744119617814431e+05 -3.065763566416708753e+06
-1.462354866031734673e+04 -3.779383128758931998e+05 -9.608406890215128442e+03 -1.710053116561425151e+06 4.333284432997132652e+06 -2.236666790265822783e+04 -2.501749332490568515e+06 1.027618342938537709e+07 -8.537248051281014341e+04 -5.700946331456511980e+05 4.396153578955205157e+06
9.789747327985584491e+01 -4.265973087748921699e+01 1.534842103790491308e+02 -1.417062076076895437e+03 2.752861414366502231e+03 1.387406469558648894e+02 -1.433658507513587892e+03 2.857741895243076215e+03 4.102510946737612585e+01 -4.236807379746389870e+02 8.503594335657171541e+02
-3.279823778727225747e+00 -9.048773981007698808e+00 -1.243475857902153159e+01 5.542908577078684829e+01 -1.060679457002062804e+02 -1.194507699553620483e+01 7.684157283961199880e+01 -1.553194489175186277e+02 -3.413147954681894358e+00 2.557122834463492111e+01 -5.440814385400638287e+01
-2.512133509618167055e-05 1.975264963868680169e-05 -1.837939452977883971e-05 2.188499877462403342e-05 8.250055703471865728e-05 7.157904682690895495e-06 -5.577670703967420665e-05 1.914236996081919082e-04 5.447104534489668524e-06 -3.220625144971502946e-05 7.974031935337846423e-05
4.331514709695348131e+01 6.386332679188080874e+02 -3.285768747216059182e+01 2.415893826937031463e+03 -5.766875169379176441e+03 -6.185459307173840671e+01 2.953967762459948062e+03 -8.986290575914968940e+03 -2.157143577976204440e+01 9.812158224673427185e+02 -3.239566489593028564e+03
-7.017996118563581132e-02 -1.626838463686733072e-01 -1.873258396380751978e-01 1.137993481286803110e+00 -2.833656997110982179e+00 -1.713528447642166663e-01 1.720076707992969300e+00 -4.539458384753057629e+00 -4.998408777259298608e-02 6.061941542094398949e-01 -1.682780506011873900e+00
9.599159812591949503e+00 -3.969781719126766575e+02 1.620165317966847596e+01 -1.575355092927192345e+03 3.600001198939411552e+03 2.709304025977171904e+01 -1.786174257721559115e+03 5.153208263713847373e+03 1.117566962682404252e+01 -5.778127261043136969e+02 1.808718437795999989e+03
-2.989532110371620477e-02 1.402086195996174789e+00 -7.355921035469398239e-02 8.337201257984425684e-01 2.240010028497888828e-01 -5.520320895355453061e-02 5.667144784069431118e-01 7.186924351125935084e-01 -1.550742648207529932e-02 1.575033604467274695e-01 2.107681813648522029e-01
9.975521366871274997e-01 -7.884448588205666963e-03 -5.904705430940823674e-02 1.395860198066313895e+00 -4.516647693541776754e+00 -5.585337042759846299e-02 1.751664303762497710e+00 -5.990203057871449133e+00 -1.794533920644804381e-02 5.965095592702979177e-01 -2.060887776971621399e+00
